meeting_date,asof_date,exp_rate_bp,rate_uncertainty,days_to_meeting,actual_rate_bp,forecast_error_bp,error_direction
2026-03-18,2025-02-20,394.86536763463243,28.197382596008524,391,,,Exact
2026-03-18,2025-02-21,385.1155702311405,30.168310381960236,390,,,Exact
2026-03-18,2025-02-24,381.423125,30.68669850659036,387,,,Exact
2026-03-18,2025-02-25,373.42312499999997,31.412274117522514,386,,,Exact
2026-03-18,2025-02-26,369.73064999999997,31.985898464440545,385,,,Exact
2026-03-18,2025-02-27,370.7308417691583,31.950111974994215,384,,,Exact
2026-03-18,2025-02-28,359.73075000000006,32.45583544507058,383,,,Exact
2026-03-18,2025-03-03,359.7308472308472,32.65035017660097,380,,,Exact
2026-03-18,2025-03-04,356.73070576929416,32.804959756558226,379,,,Exact
2026-03-18,2025-03-05,358.73072499999995,32.55085545687509,378,,,Exact
2026-03-18,2025-03-06,355.23073546147094,32.7205598977673,377,,,Exact
2026-03-18,2025-03-07,360.2306977306978,31.76226190310686,376,,,Exact
2026-03-18,2025-03-10,347.7308102308102,32.033426336110686,373,,,Exact
2026-03-18,2025-03-11,353.23070926929074,32.39271313338808,372,,,Exact
2026-03-18,2025-03-12,360.2307227307228,31.837450815792955,371,,,Exact
2026-03-18,2025-03-13,356.730775,31.955600728188085,370,,,Exact
2026-03-18,2025-03-14,364.7308227691772,31.63094686030045,369,,,Exact
2026-03-18,2025-03-17,369.73071776928225,31.545384736065728,366,,,Exact
2026-03-18,2025-03-18,369.03841846158156,31.4604501956092,365,,,Exact
2026-03-18,2025-03-19,360.8461,32.2762817683512,364,,,Exact
2026-03-18,2025-03-20,357.5862500000001,31.955125738095603,363,,,Exact
2026-03-18,2025-03-21,355.0862074137927,31.702872416427127,362,,,Exact
2026-03-18,2025-03-24,365.08615258615265,31.756697403495085,359,,,Exact
2026-03-18,2025-03-25,362.10337499999997,32.0113583530811,358,,,Exact
2026-03-18,2025-03-26,364.1033717932564,31.719892125413583,357,,,Exact
2026-03-18,2025-03-27,362.603475,32.043777366664735,356,,,Exact
2026-03-18,2025-03-28,351.6035141035141,32.243850243216414,355,,,Exact
2026-03-18,2025-03-31,351.6034108965892,31.92476637322605,352,,,Exact
2026-03-18,2025-04-01,346.3534250000001,32.34712105844004,351,,,Exact
2026-03-18,2025-04-02,350.6034881034881,32.21211625838296,350,,,Exact
2026-03-18,2025-04-03,328.9224585775415,32.25204907253369,349,,,Exact
2026-03-18,2025-04-04,321.6724091724091,30.607828752562227,348,,,Exact
2026-03-18,2025-04-07,327.65525984474016,30.492274670442203,345,,,Exact
2026-03-18,2025-04-08,325.137925,31.01319842735307,344,,,Exact
2026-03-18,2025-04-09,351.33617499999997,32.31939644191047,343,,,Exact
2026-03-18,2025-04-10,339.35339999999997,31.436641176181656,342,,,Exact
2026-03-18,2025-04-11,348.603475,31.96302110133482,341,,,Exact
2026-03-18,2025-04-14,336.120725,31.97851975114507,338,,,Exact
2026-03-18,2025-04-15,336.88787561212433,32.14325193832177,337,,,Exact
2026-03-18,2025-04-16,331.40515000000005,31.57887432251979,336,,,Exact
2026-03-18,2025-04-17,332.189725,31.471699261787165,335,,,Exact
2026-03-18,2025-04-21,322.6897296205408,30.536778441895596,331,,,Exact
2026-03-18,2025-04-22,331.68963837927674,31.174857002085012,330,,,Exact
2026-03-18,2025-04-23,339.67245,31.947405387566295,329,,,Exact
2026-03-18,2025-04-24,332.6725048274951,31.607602218678576,328,,,Exact
2026-03-18,2025-04-25,329.6897078102922,31.585214535996865,327,,,Exact
2026-03-18,2025-04-28,322.22418472418474,30.592145836621008,324,,,Exact
2026-03-18,2025-04-29,317.7241000000001,30.04190871416129,323,,,Exact
2026-03-18,2025-04-30,313.20692500000007,28.257204958105376,322,,,Exact
2026-03-18,2025-05-01,324.689675,30.57864775287447,321,,,Exact
2026-03-18,2025-05-02,340.1723473276527,31.16739211439764,320,,,Exact
2026-03-18,2025-05-05,341.17232132767873,31.13123348707266,317,,,Exact
2026-03-18,2025-05-06,334.18962500000004,30.5356478948683,316,,,Exact
2026-03-18,2025-05-07,335.7069,30.1512195837913,315,,,Exact
2026-03-18,2025-05-08,349.95631254368743,30.967459351240194,314,,,Exact
2026-03-18,2025-05-09,348.9675114675115,31.088981629688213,313,,,Exact
2026-03-18,2025-05-12,362.83299999999997,30.309451677653293,310,,,Exact
2026-03-18,2025-05-13,366.3280538280539,30.418755626162827,309,,,Exact
2026-03-18,2025-05-14,370.8107,30.534341576493837,308,,,Exact
2026-03-18,2025-05-15,362.35635,30.61079245425541,307,,,Exact
2026-03-18,2025-05-16,364.8340523340524,30.544793142761556,306,,,Exact
2026-03-18,2025-05-19,362.8229,30.27178117636952,303,,,Exact
2026-03-18,2025-05-20,361.6735991735992,29.934101930866756,302,,,Exact
2026-03-18,2025-05-21,365.6452468547531,29.97561948971737,301,,,Exact
2026-03-18,2025-05-22,365.662425,29.933692440448688,300,,,Exact
2026-03-18,2025-05-23,365.68590318590316,29.910924855367757,299,,,Exact
2026-03-18,2025-05-27,365.0302,29.571702486667892,295,,,Exact
2026-03-18,2025-05-28,369.019075,29.608715543643143,294,,,Exact
2026-03-18,2025-05-29,363.519225,29.483542958731658,293,,,Exact
2026-03-18,2025-05-30,360.11367261367263,29.475276777186732,292,,,Exact
2026-03-18,2025-06-02,364.03017346982654,29.650203417114117,289,,,Exact
2026-03-18,2025-06-03,365.99582499999997,29.620999013695926,288,,,Exact
2026-03-18,2025-06-04,357.63575000000003,29.60220130222582,287,,,Exact
2026-03-18,2025-06-05,361.12967499999996,29.95271831394231,286,,,Exact
2026-03-18,2025-06-06,373.434064065936,29.099070460967475,285,,,Exact
2026-03-18,2025-06-09,370.468682968683,29.19444095302927,282,,,Exact
2026-03-18,2025-06-10,371.957425,28.963904042262243,281,,,Exact
2026-03-18,2025-06-11,365.47967202032794,29.210059355387518,280,,,Exact
2026-03-18,2025-06-12,362.03022546977445,29.312652173395804,279,,,Exact
2026-03-18,2025-06-13,367.429625,29.374256115847004,278,,,Exact
2026-03-18,2025-06-16,370.474682974683,28.9781117359263,275,,,Exact
2026-03-18,2025-06-17,370.485825,29.17588428941572,274,,,Exact
2026-03-18,2025-06-18,369.463625,28.716085246066793,273,,,Exact
2026-03-18,2025-06-20,365.60747189252817,28.369718520631064,271,,,Exact
2026-03-18,2025-06-23,357.05747500000007,28.04943487174697,268,,,Exact
2026-03-18,2025-06-24,354.6086421086421,27.50499571766595,267,,,Exact
2026-03-18,2025-06-25,352.04141454141455,27.595348087870004,266,,,Exact
2026-03-18,2025-06-26,345.5919499999999,26.263479304873144,265,,,Exact
2026-03-18,2025-06-27,347.12581537418464,26.44314205018057,264,,,Exact
2026-03-18,2025-06-30,343.59197500000005,25.943924444836306,261,,,Exact
2026-03-18,2025-07-01,349.0574615574616,26.65107270265856,260,,,Exact
2026-03-18,2025-07-02,348.7824999999999,26.861709620759438,259,,,Exact
2026-03-18,2025-07-03,361.70859920859925,27.58286508374595,258,,,Exact
2026-03-18,2025-07-07,363.2086742913257,27.73637297737772,254,,,Exact
2026-03-18,2025-07-08,364.69140219140223,27.76825583852528,253,,,Exact
2026-03-18,2025-07-09,360.20862500000004,27.455468045716778,252,,,Exact
2026-03-18,2025-07-10,360.4330500000001,27.434311868488702,251,,,Exact
2026-03-18,2025-07-11,366.467003967004,27.6138988154571,250,,,Exact
2026-03-18,2025-07-14,364.691325,27.852647445878013,247,,,Exact
2026-03-18,2025-07-15,371.72474077525925,27.678232538384222,246,,,Exact
2026-03-18,2025-07-16,365.25975000000005,27.685172564705102,245,,,Exact
2026-03-18,2025-07-17,370.2425750000001,27.985164058289442,244,,,Exact
2026-03-18,2025-07-18,367.2259047259047,28.065978239765336,243,,,Exact
2026-03-18,2025-07-21,366.2597287597288,27.857958555046412,240,,,Exact
2026-03-18,2025-07-22,364.277025,27.685493623003637,239,,,Exact
2026-03-18,2025-07-23,369.2425749999999,27.896497224013174,238,,,Exact
2026-03-18,2025-07-24,373.22529645059296,27.85676171253962,237,,,Exact
2026-03-18,2025-07-25,371.7080842080842,27.719287749950546,236,,,Exact
2026-03-18,2025-07-28,372.19913469913473,27.494649681656544,233,,,Exact
2026-03-18,2025-07-29,369.974725,27.48770836527438,232,,,Exact
2026-03-18,2025-07-30,377.9747,27.53620180616782,231,,,Exact
2026-03-18,2025-07-31,384.758625,27.18470136141604,230,,,Exact
2026-03-18,2025-08-01,354.52587500000004,25.218524054440124,229,,,Exact
2026-03-18,2025-08-04,351.00857500000006,24.139133714145068,226,,,Exact
2026-03-18,2025-08-05,355.00854999999996,24.572915514800027,225,,,Exact
2026-03-18,2025-08-06,351.5086390086391,23.766534648866536,224,,,Exact
2026-03-18,2025-08-07,354.24137500000006,24.421086955935746,223,,,Exact
2026-03-18,2025-08-08,356.47415,24.62111150572817,222,,,Exact
2026-03-18,2025-08-11,355.74135,24.96809264196006,219,,,Exact
2026-03-18,2025-08-12,352.724125,24.031862037394752,218,,,Exact
2026-03-18,2025-08-13,348.72416377583625,23.888555332800635,217,,,Exact
2026-03-18,2025-08-14,356.2240937240937,24.90431508851327,216,,,Exact
2026-03-18,2025-08-15,359.45689695689697,25.58004959863195,215,,,Exact
2026-03-18,2025-08-18,361.22412499999996,25.721542877214326,212,,,Exact
2026-03-18,2025-08-19,359.2413249999999,25.434064996464386,211,,,Exact
2026-03-18,2025-08-20,358.77585,25.61024124793634,210,,,Exact
2026-03-18,2025-08-21,365.27585,26.593930825989226,209,,,Exact
2026-03-18,2025-08-22,353.81030000000004,24.811597367158768,208,,,Exact
2026-03-18,2025-08-25,357.5259099481801,25.60926720943238,205,,,Exact
2026-03-18,2025-08-26,354.07756657756664,24.872930664574714,204,,,Exact
2026-03-18,2025-08-27,352.82759999999996,24.507007737379936,203,,,Exact
2026-03-18,2025-08-28,355.3103428103428,24.957253535813695,202,,,Exact
2026-03-18,2025-08-29,354.8275173275173,24.915819559177816,201,,,Exact
2026-03-18,2025-09-02,357.29305,24.814061974966936,197,,,Exact
2026-03-18,2025-09-03,352.79306529306524,23.859729820486127,196,,,Exact
2026-03-18,2025-09-04,351.3103388103388,23.619767474776783,195,,,Exact
2026-03-18,2025-09-05,339.31035,22.994051032332255,194,,,Exact
2026-03-18,2025-09-08,337.2931,22.348650795741563,191,,,Exact
2026-03-18,2025-09-09,343.2758807758808,23.03175286610313,190,,,Exact
2026-03-18,2025-09-10,341.2586037586037,22.650572287722373,189,,,Exact
2026-03-18,2025-09-11,338.24140000000006,20.81241398877122,188,,,Exact
2026-03-18,2025-09-12,341.241375,21.822470944175294,187,,,Exact
2026-03-18,2025-09-15,341.7586207413793,22.14507317307798,184,,,Exact
2026-03-18,2025-09-16,340.7758,22.115020559791482,183,,,Exact
2026-03-18,2025-09-17,341.2414,20.487512685536036,182,,,Exact
2026-03-18,2025-09-18,341.75857925857923,20.444328401893266,181,,,Exact
2026-03-18,2025-09-19,343.74140000000006,20.868754779334587,180,,,Exact
2026-03-18,2025-09-22,346.2758337758338,21.215669766916086,177,,,Exact
2026-03-18,2025-09-23,345.7241250000001,21.21710731896257,176,,,Exact
2026-03-18,2025-09-24,347.22413472413473,21.364219617284252,175,,,Exact
2026-03-18,2025-09-25,354.7931172931173,22.28957469678445,174,,,Exact
2026-03-18,2025-09-26,352.77586527586527,21.922132743088145,173,,,Exact
2026-03-18,2025-09-29,351.2240999999999,21.83140694481233,170,,,Exact
2026-03-18,2025-09-30,347.63791486208515,20.56700103248561,169,,,Exact
2026-03-18,2025-10-01,341.85347064652933,19.28039879367963,168,,,Exact
2026-03-18,2025-10-02,341.63792500000005,19.23517485479077,167,,,Exact
2026-03-18,2025-10-03,343.65520000000004,19.735368325926935,166,,,Exact
2026-03-18,2025-10-06,345.67244182755815,19.839908874901315,163,,,Exact
2026-03-18,2025-10-07,346.42241607758393,20.16616919631944,162,,,Exact
2026-03-18,2025-10-08,347.1723846723846,20.52985301406973,161,,,Exact
2026-03-18,2025-10-09,347.1723846723846,20.266964598930382,160,,,Exact
2026-03-18,2025-10-10,340.637925,19.005007279513865,159,,,Exact
2026-03-18,2025-10-13,338.155125,18.447701380778447,156,,,Exact
2026-03-18,2025-10-14,338.42244907755094,18.620183676246942,155,,,Exact
2026-03-18,2025-10-15,338.4224,18.63894922574768,154,,,Exact
2026-03-18,2025-10-16,330.83619333619333,19.39930028342715,153,,,Exact
2026-03-18,2025-10-17,334.35349685349684,18.70119989691585,152,,,Exact
2026-03-18,2025-10-20,335.40514999999994,17.82671039416695,149,,,Exact
2026-03-18,2025-10-21,334.67242217242216,17.817814234599336,148,,,Exact
2026-03-18,2025-10-22,334.93965000000003,18.23450322541034,147,,,Exact
2026-03-18,2025-10-23,338.13797500000004,19.06318081798982,146,,,Exact
2026-03-18,2025-10-24,336.63792500000005,19.06662533576341,145,,,Exact
2026-03-18,2025-10-27,339.8879726120274,18.58283107548963,142,,,Exact
2026-03-18,2025-10-28,340.586225,19.075890287202192,141,,,Exact
2026-03-18,2025-10-29,351.27587500000004,21.98180254174746,140,,,Exact
2026-03-18,2025-10-30,352.7069,20.024801931355025,139,,,Exact
2026-03-18,2025-10-31,355.18967499999997,20.542906887643117,138,,,Exact
2026-03-18,2025-11-03,353.68965000000003,20.491863821465827,135,,,Exact
2026-03-18,2025-11-04,352.7069,20.498327794969033,134,,,Exact
2026-03-18,2025-11-05,355.92241842241845,20.48847868028755,133,,,Exact
2026-03-18,2025-11-06,351.456886043114,20.596412623868503,132,,,Exact
2026-03-18,2025-11-07,349.95692499999996,21.02473292444817,131,,,Exact
2026-03-18,2025-11-10,352.70692499999996,21.031763051260704,128,,,Exact
2026-03-18,2025-11-11,349.474125,21.069817405102853,127,,,Exact
2026-03-18,2025-11-12,350.47415,21.24620982145992,126,,,Exact
2026-03-18,2025-11-13,354.72414222414216,21.386246834943947,125,,,Exact
2026-03-18,2025-11-14,356.724125,21.266638027304058,124,,,Exact
2026-03-18,2025-11-17,356.724125,21.27398394716831,121,,,Exact
2026-03-18,2025-11-18,354.22415,21.43234254059738,120,,,Exact
2026-03-18,2025-11-19,356.97412499999996,20.95060453744414,119,,,Exact
2026-03-18,2025-11-20,353.74138375861617,21.440393656188544,118,,,Exact
2026-03-18,2025-11-21,351.25862500000005,20.384604806308484,117,,,Exact
2026-03-18,2025-11-24,349.47415,18.852446307508743,114,,,Exact
2026-03-18,2025-11-25,349.22412499999996,18.859958058924068,113,,,Exact
2026-03-18,2025-11-26,350.706925,18.82333012631864,112,,,Exact
2026-03-18,2025-11-28,350.45688704311294,18.378345205907884,110,,,Exact
2026-03-18,2025-12-01,351.42241392241385,18.156869611210475,107,,,Exact
2026-03-18,2025-12-02,349.4569,18.391269461078537,106,,,Exact
2026-03-18,2025-12-03,347.4741400258599,18.40563344451166,105,,,Exact
2026-03-18,2025-12-04,349.45691304308696,18.319692325504832,104,,,Exact
2026-03-18,2025-12-05,350.43968793968793,18.468943108929594,103,,,Exact
2026-03-18,2025-12-08,350.42241292241283,18.020453268110302,100,,,Exact
2026-03-18,2025-12-09,352.9052,17.217354993145722,99,,,Exact
2026-03-18,2025-12-10,351.4052,16.69960068265107,98,,,Exact
2026-04-29,2025-03-20,354.99988250011756,32.849737093787624,405,,,Exact
2026-04-29,2025-03-21,352.50003499996507,32.604335017848676,404,,,Exact
2026-04-29,2025-03-24,362.500024999975,32.656634985000615,401,,,Exact
2026-04-29,2025-03-25,358.9999785000215,33.0556631997101,400,,,Exact
2026-04-29,2025-03-26,361.0001235001235,32.77324856984076,399,,,Exact
2026-04-29,2025-03-27,359.49990600018805,33.087285752297774,398,,,Exact
2026-04-29,2025-03-28,348.499939000061,33.28096473021276,397,,,Exact
2026-04-29,2025-03-31,348.50002499999994,32.97173145285784,394,,,Exact
2026-04-29,2025-04-01,343.24998074998064,33.38103119633025,393,,,Exact
2026-04-29,2025-04-02,347.499984999985,33.250276398560295,392,,,Exact
2026-04-29,2025-04-03,323.74996124996125,33.80452471462792,391,,,Exact
2026-04-29,2025-04-04,316.50002099997903,32.23991162499763,390,,,Exact
2026-04-29,2025-04-07,323.00007500000004,32.007640494019164,387,,,Exact
2026-04-29,2025-04-08,321.0000914999084,32.375122765683116,386,,,Exact
2026-04-29,2025-04-09,348.75005000000004,33.20410554430732,385,,,Exact
2026-04-29,2025-04-10,336.2499737499737,32.499409489226544,384,,,Exact
2026-04-29,2025-04-11,345.499925,33.009079432701164,383,,,Exact
2026-04-29,2025-04-14,332.499955000045,33.16686486475697,380,,,Exact
2026-04-29,2025-04-15,332.74990475009525,33.459179652775774,379,,,Exact
2026-04-29,2025-04-16,326.7499750000001,33.04434652855728,378,,,Exact
2026-04-29,2025-04-17,326.499997000006,33.171495539148644,377,,,Exact
2026-04-29,2025-04-21,316.9999705000294,32.28561719849958,373,,,Exact
2026-04-29,2025-04-22,325.9999134999135,32.88987077332651,372,,,Exact
2026-04-29,2025-04-23,334.500002999997,33.51412218458967,371,,,Exact
2026-04-29,2025-04-24,327.50004000004003,33.19020189133988,370,,,Exact
2026-04-29,2025-04-25,323.99991350008656,33.279162019796914,369,,,Exact
2026-04-29,2025-04-28,315.50002800002795,32.53873114871323,366,,,Exact
2026-04-29,2025-04-29,310.9999484999485,32.02195923352006,365,,,Exact
2026-04-29,2025-04-30,306.99995550004456,30.250885361125462,364,,,Exact
2026-04-29,2025-05-01,318.9999685000314,32.32531820915009,363,,,Exact
2026-04-29,2025-05-02,334.99992499999996,32.77129460357608,362,,,Exact
2026-04-29,2025-05-05,336.000025,32.73684010406892,359,,,Exact
2026-04-29,2025-05-06,328.499934000066,32.28460645106008,358,,,Exact
2026-04-29,2025-05-07,329.50006599986796,32.02743162482579,357,,,Exact
2026-04-29,2025-05-08,344.26672499999995,32.69322648155693,356,,,Exact
2026-04-29,2025-05-09,343.2777500000001,32.808441824285104,355,,,Exact
2026-04-29,2025-05-12,358.1778043221957,31.833513668283647,352,,,Exact
2026-04-29,2025-05-13,361.1555513444486,32.06031703120098,351,,,Exact
2026-04-29,2025-05-14,366.1555463444537,32.04761598794584,350,,,Exact
2026-04-29,2025-05-15,356.6666808333192,32.35569009589101,349,,,Exact
2026-04-29,2025-05-16,359.14437499999997,32.29325248189434,348,,,Exact
2026-04-29,2025-05-19,357.13328036671965,32.03522109055427,345,,,Exact
2026-04-29,2025-05-20,355.4666500000001,31.822802167274652,344,,,Exact
2026-04-29,2025-05-21,359.9555949111898,31.755263854762667,343,,,Exact
2026-04-29,2025-05-22,359.4554969554969,31.822547402047086,342,,,Exact
2026-04-29,2025-05-23,358.44435,31.988520645342447,341,,,Exact
2026-04-29,2025-05-27,357.78894528894523,31.671449900252817,337,,,Exact
2026-04-29,2025-05-28,361.77774999999997,31.705986894236553,336,,,Exact
2026-04-29,2025-05-29,356.27775,31.589177022162197,335,,,Exact
2026-04-29,2025-05-30,352.8722192555615,31.58171793520548,334,,,Exact
2026-04-29,2025-06-02,356.7888807111193,31.744805891965854,331,,,Exact
2026-04-29,2025-06-03,359.788825,31.528699705496496,330,,,Exact
2026-04-29,2025-06-04,350.39451289451296,31.699786408715156,329,,,Exact
2026-04-29,2025-06-05,354.40558309441684,31.938357884843125,328,,,Exact
2026-04-29,2025-06-06,367.74443024443025,30.929295344974552,327,,,Exact
2026-04-29,2025-06-09,363.7445000000001,31.22821192047345,324,,,Exact
2026-04-29,2025-06-10,365.23333046666096,31.012803292997397,323,,,Exact
2026-04-29,2025-06-11,358.7555537444463,31.242949318150323,322,,,Exact
2026-04-29,2025-06-12,354.789,31.429671156408876,321,,,Exact
2026-04-29,2025-06-13,360.7055535888927,31.396603863222538,320,,,Exact
2026-04-29,2025-06-16,363.23334926665063,31.11804106917435,317,,,Exact
2026-04-29,2025-06-17,363.24434851130303,31.302280021112566,316,,,Exact
2026-04-29,2025-06-18,362.222175,30.87409412872506,315,,,Exact
2026-04-29,2025-06-20,358.88334638334635,30.458549824648365,313,,,Exact
2026-04-29,2025-06-23,350.33331216668785,30.16066394283772,310,,,Exact
2026-04-29,2025-06-24,346.84994065005935,29.837855689062934,309,,,Exact
2026-04-29,2025-06-25,344.7999677000323,29.834546304390212,308,,,Exact
2026-04-29,2025-06-26,337.833325,28.69740004677035,307,,,Exact
2026-04-29,2025-06-27,338.8500277000554,28.942071092808668,306,,,Exact
2026-04-29,2025-06-30,335.8333516666484,28.405307139577737,303,,,Exact
2026-04-29,2025-07-01,342.33332016667975,28.86472820992513,302,,,Exact
2026-04-29,2025-07-02,342.05842955842957,29.05926633934649,301,,,Exact
2026-04-29,2025-07-03,353.94993355006636,29.909714492235853,300,,,Exact
2026-04-29,2025-07-07,355.45000000000005,30.051164702886307,296,,,Exact
2026-04-29,2025-07-08,357.45002500000004,29.994555797667264,295,,,Exact
2026-04-29,2025-07-09,352.450025,29.792236866327695,294,,,Exact
2026-04-29,2025-07-10,353.191725,29.685651273374063,293,,,Exact
2026-04-29,2025-07-11,358.708325,29.938208458329214,292,,,Exact
2026-04-29,2025-07-14,357.44998005002003,30.072736716710843,289,,,Exact
2026-04-29,2025-07-15,364.483325,29.911194341657023,288,,,Exact
2026-04-29,2025-07-16,356.46659999999997,30.149263414551275,287,,,Exact
2026-04-29,2025-07-17,361.9666000000001,30.35754411081371,286,,,Exact
2026-04-29,2025-07-18,358.949925,30.43203645000405,285,,,Exact
2026-04-29,2025-07-21,357.46669496669494,30.307949194025817,282,,,Exact
2026-04-29,2025-07-22,354.96671746671745,30.20860802129229,281,,,Exact
2026-04-29,2025-07-23,360.966725,30.275727782736702,280,,,Exact
2026-04-29,2025-07-24,365.4666470333529,30.162486416124857,279,,,Exact
2026-04-29,2025-07-25,364.46657500000003,29.949302291862743,278,,,Exact
2026-04-29,2025-07-28,365.47495297495294,29.645392432829357,275,,,Exact
2026-04-29,2025-07-29,362.7333247666752,29.73510636137468,274,,,Exact
2026-04-29,2025-07-30,370.73335,29.779870681006994,273,,,Exact
2026-04-29,2025-07-31,377.000004000008,29.542747418746178,272,,,Exact
2026-04-29,2025-08-01,346.249975,27.827658228808527,271,,,Exact
2026-04-29,2025-08-04,343.25000000000006,26.76691054268311,268,,,Exact
2026-04-29,2025-08-05,347.25004024995974,27.158854586626024,267,,,Exact
2026-04-29,2025-08-06,343.7499312499312,26.431249914518713,266,,,Exact
2026-04-29,2025-08-07,346.99999999999994,26.925661551761362,265,,,Exact
2026-04-29,2025-08-08,349.75003774996225,27.001656356076175,264,,,Exact
2026-04-29,2025-08-11,348.50003600003595,27.4226996483417,261,,,Exact
2026-04-29,2025-08-12,346.000057999884,26.465602083467676,260,,,Exact
2026-04-29,2025-08-13,342.0,26.33540867349508,259,,,Exact
2026-04-29,2025-08-14,349.4999869999871,27.26014625997823,258,,,Exact
2026-04-29,2025-08-15,353.25005,27.766678321281066,257,,,Exact
2026-04-29,2025-08-18,354.50002500000005,28.008744616625986,254,,,Exact
2026-04-29,2025-08-19,352.0000604999396,27.847650435085278,253,,,Exact
2026-04-29,2025-08-20,350.500036999963,28.183205543471384,252,,,Exact
2026-04-29,2025-08-21,356.99995550004456,29.079952451893476,251,,,Exact
2026-04-29,2025-08-22,344.49997499999995,27.598772164706443,250,,,Exact
2026-04-29,2025-08-25,349.25002500000005,28.182242414317834,247,,,Exact
2026-04-29,2025-08-26,344.2499749999999,27.708702829605265,246,,,Exact
2026-04-29,2025-08-27,342.99993049993043,27.380621239182815,245,,,Exact
2026-04-29,2025-08-28,346.00000000000006,27.729812476827174,244,,,Exact
2026-04-29,2025-08-29,344.999975,27.747225086472614,243,,,Exact
2026-04-29,2025-09-02,348.499975,27.536292869581683,239,,,Exact
2026-04-29,2025-09-03,343.99999350000644,26.679544232461645,238,,,Exact
2026-04-29,2025-09-04,342.0000045000045,26.53237519930912,237,,,Exact
2026-04-29,2025-09-05,329.999975,25.976965758136092,236,,,Exact
2026-04-29,2025-09-08,328.5,25.337176243614834,233,,,Exact
2026-04-29,2025-09-09,334.999975,25.86243414683496,232,,,Exact
2026-04-29,2025-09-10,333.499954000046,25.432685056368207,231,,,Exact
2026-04-29,2025-09-11,331.00000000000006,23.701344898549532,230,,,Exact
2026-04-29,2025-09-12,334.0,24.59308845997184,229,,,Exact
2026-04-29,2025-09-15,333.99997149997154,24.983365704359166,226,,,Exact
2026-04-29,2025-09-16,332.49996999997,25.04957040510031,225,,,Exact
2026-04-29,2025-09-17,333.999975,23.416536891679243,224,,,Exact
2026-04-29,2025-09-18,334.51725000000005,23.378798139286374,223,,,Exact
2026-04-29,2025-09-19,337.017175,23.630303743696885,222,,,Exact
2026-04-29,2025-09-22,339.55177499999996,23.937357714446577,219,,,Exact
2026-04-29,2025-09-23,339.51725,23.807812844473975,218,,,Exact
2026-04-29,2025-09-24,341.01730000000003,23.93906014675597,217,,,Exact
2026-04-29,2025-09-25,349.62075,24.482262343123033,216,,,Exact
2026-04-29,2025-09-26,347.08622499999996,24.299200917918576,215,,,Exact
2026-04-29,2025-09-29,346.05173355173355,24.06588104680425,212,,,Exact
2026-04-29,2025-09-30,341.9482249999999,23.083980795117963,211,,,Exact
2026-04-29,2025-10-01,335.64649999999995,22.09922595363919,210,,,Exact
2026-04-29,2025-10-02,334.91380000000004,22.200936231609692,209,,,Exact
2026-04-29,2025-10-03,337.44827499999997,22.497370946943445,208,,,Exact
2026-04-29,2025-10-06,339.98275000000007,22.438631919916595,205,,,Exact
2026-04-29,2025-10-07,340.21555,22.876178400193947,204,,,Exact
2026-04-29,2025-10-08,341.48275,23.050980509242986,203,,,Exact
2026-04-29,2025-10-09,341.482675,22.817102682951994,202,,,Exact
2026-04-29,2025-10-10,333.91377141377137,22.00179166493467,201,,,Exact
2026-04-29,2025-10-13,330.9138184138184,21.654522608683386,198,,,Exact
2026-04-29,2025-10-14,331.18105,21.801510748053676,197,,,Exact
2026-04-29,2025-10-15,331.18100631899375,21.81762023964044,196,,,Exact
2026-04-29,2025-10-16,323.07748942251067,22.58552845357617,195,,,Exact
2026-04-29,2025-10-17,327.1119957760084,21.87098696311917,194,,,Exact
2026-04-29,2025-10-20,327.6465,21.249965594089794,191,,,Exact
2026-04-29,2025-10-21,326.9138,21.24246618356729,190,,,Exact
2026-04-29,2025-10-22,327.181075,21.59323764154822,189,,,Exact
2026-04-29,2025-10-23,331.41374391374393,22.051967263359614,188,,,Exact
2026-04-29,2025-10-24,330.948275,21.757912917473842,187,,,Exact
2026-04-29,2025-10-27,333.68104999999997,21.49335643629212,184,,,Exact
2026-04-29,2025-10-28,334.37932500000005,21.921182964073243,183,,,Exact
2026-04-29,2025-10-29,345.5862,24.353020748153607,182,,,Exact
2026-04-29,2025-10-30,346.49997500000006,22.751726857523913,181,,,Exact
2026-04-29,2025-10-31,349.50001200001196,23.062532122042537,180,,,Exact
2026-04-29,2025-11-03,348.00001050001055,23.01704085094475,177,,,Exact
2026-04-29,2025-11-04,346.49996600003396,23.16960550307719,176,,,Exact
2026-04-29,2025-11-05,350.74997500000006,22.854650237957593,175,,,Exact
2026-04-29,2025-11-06,345.2499672500328,23.25638152641433,174,,,Exact
2026-04-29,2025-11-07,343.75,23.636544798256786,173,,,Exact
2026-04-29,2025-11-10,346.49999100000906,23.642827073272073,170,,,Exact
2026-04-29,2025-11-11,342.750025,23.808120725907262,169,,,Exact
2026-04-29,2025-11-12,343.75000625000627,23.964333606982404,168,,,Exact
2026-04-29,2025-11-13,347.9999895000105,24.0886286448162,167,,,Exact
2026-04-29,2025-11-14,349.9999875000125,23.982510942122232,166,,,Exact
2026-04-29,2025-11-17,350.0,23.989007899452616,163,,,Exact
2026-04-29,2025-11-18,347.5,24.129572105613477,162,,,Exact
2026-04-29,2025-11-19,350.2500127500127,23.7026454062144,161,,,Exact
